mol_index,mol_id,mol_id_norm,smiles,score,score_prop_used,cluster_id,scaffold_id,exact_scaffold_smiles,generic_scaffold_smiles,substitution_signature,substitution_map,mol_png_b64,mol_wt,clogp,tpsa,hbd,hba,rot_bonds,rings,heavy_atoms,formal_charge,is_neutral_ph7,fsp3,filter_mol_wt,filter_rot_bonds,filter_hbd,filter_hba,filter_mol_wt_source,filter_rot_bonds_source,filter_hbd_source,filter_hba_source,interaction_count,external_interaction_count,A467_donor,A467_acceptor,A468_donor,A468_acceptor,A533_donor,A533_acceptor,A473_donor,A473_acceptor,A538_donor,A538_acceptor,A536_donor,A536_acceptor,A470_donor,A470_acceptor,A543_donor,A543_acceptor,A486_donor,A486_acceptor,A487_donor,A487_acceptor,A488_donor,A488_acceptor,A489_donor,A489_acceptor,A490_donor,A490_acceptor,A491_donor,A491_acceptor,A492_donor,A492_acceptor,interaction_count_source,score_norm,interaction_norm,interaction_term,priority_score,druglike_score,presentation_score,passes_mol_weight_filter,passes_hbd_filter,passes_hba_filter,passes_rotb_filter,passes_formal_charge_filter,passes_neutral_filter,report_eligible,report_exclusion_reason,presentation_score_final,overall_score,priority_rank
1077,EN300-113369_22338,EN300-113369_22338,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@H]6CC[C@@H](F)[C@H]6C5)cc4F)CC2)n3C)c(=O)c1,-11.565134872603599,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCC6C5)CC4)CC3)CC21,R1=F.[H] | R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H].[H] | R7=[H].[H] | R8=[H] | R9=[H] | R10=[H] | R15=[H]C([H])[H] | R17=[H] | R19=[H] | R20=[H] | R21=[H]NC([H])([H])[H] | R22=[H] | R25=[H].[H]C([H])[H] | R27=[H].[H] | R28=[H].[H] | R30=[H] | R31=[H].[H] | R33=F | R34=[H] | R36=[H] | R37=[H]C([H])[H],"{0: ('F', '[H]'), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]',), 8: ('[H]',), 9: ('[H]',), 14: ('[H]C([H])[H]',), 16: ('[H]',), 18: ('[H]',), 19: ('[H]',), 20: ('[H]NC([H])([H])[H]',), 21: ('[H]',), 24: ('[H]', '[H]C([H])[H]'), 26: ('[H]', '[H]'), 27: ('[H]', '[H]'), 29: ('[H]',), 30: ('[H]', '[H]'), 32: ('F',), 33: ('[H]',), 35: ('[H]',), 36: ('[H]C([H])[H]',)}",,626.7520000000013,5.8838200000000045,75.4,1.0,7.0,10.0,7.0,46.0,0.0,True,0.4166666666666667,626.752,10.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{67},,,,,,,,,,,{57},,,,,,,,,,,,,,,,filtered_csv,0.6738520490027683,0.3333333333333333,0.3333333333333333,0.4695408196011073,0.8557856636363631,0.6433509994169724,True,True,True,True,True,True,True,,0.6433509994169724,0.643,852
1078,EN300-123456_10922,EN300-123456_10922,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6cc(Br)ccc6C[C@@H]5C)cc4F)CC2)n3C)c(=O)c1,-11.564258311957717,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H].[H]C([H])[H] | R2=[H].[H] | R4=[H] | R5=[H] | R6=Br | R7=[H] | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]C([H])[H]'), 1: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]',), 5: ('Br',), 6: ('[H]',), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,723.6910000000013,7.413220000000008,75.4,1.0,7.0,11.0,7.0,49.0,0.0,True,0.3076923076923077,723.691,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.6737453710633137,0.3333333333333333,0.3333333333333333,0.46949814842532545,0.7558251727272722,0.5983453093612014,True,True,True,True,True,True,True,,0.5983453093612014,0.598,853
188,LN00409442_6293,LN00409442_6293,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[NH+](Cc6ccc7ccccc7c6)CC5)cc4F)CC2)n3C)c(=O)c1,-11.562218221262333,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC[NH+](Cc2ccc3ccccc3c2)CC1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC[NH+](Cc2ccc3ccccc3c2)CC1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC(CC6CCC7CCCCC7C6)CC5)CC4)CC3)CC21,R1=[H] | R2=[H].[H] | R3=[H].[H] | R4=[H].[H] | R5=[H].[H] | R6=[H].[H] | R9=[H] | R10=[H] | R12=[H] | R14=[H] | R15=[H] | R16=[H] | R17=[H] | R18=[H] | R19=[H] | R24=[H]C([H])[H] | R26=[H] | R28=[H] | R29=[H] | R30=[H]NC([H])([H])[H] | R31=[H] | R34=[H].[H]C([H])[H] | R36=[H].[H] | R37=[H].[H] | R39=[H] | R40=[H].[H] | R42=F | R43=[H] | R45=[H] | R46=[H]C([H])[H],"{0: ('[H]',), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]', '[H]'), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 11: ('[H]',), 13: ('[H]',), 14: ('[H]',), 15: ('[H]',), 16: ('[H]',), 17: ('[H]',), 18: ('[H]',), 23: ('[H]C([H])[H]',), 25: ('[H]',), 27: ('[H]',), 28: ('[H]',), 29: ('[H]NC([H])([H])[H]',), 30: ('[H]',), 33: ('[H]', '[H]C([H])[H]'), 35: ('[H]', '[H]'), 36: ('[H]', '[H]'), 38: ('[H]',), 39: ('[H]', '[H]'), 41: ('F',), 42: ('[H]',), 44: ('[H]',), 45: ('[H]C([H])[H]',)}",,724.9050000000012,5.757820000000005,79.84,1.0,7.0,12.0,8.0,54.0,1.0,False,0.29545454545454547,724.905,12.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{82},,,,,,,,,,,{72},,,,,,,,,,,,,,,,filtered_csv,0.6734970908413956,0.3333333333333333,0.3333333333333333,0.4693988363365582,0.7508128636363632,0.5960351486214706,True,True,True,True,True,True,True,,0.5960351486214706,0.596,854
1079,EN300-8097500_19493,EN300-8097500_19493,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6c(F)cc(Br)cc6C[C@H]5C)cc4F)CC2)n3C)c(=O)c1,-11.56159127537924,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H].[H]C([H])[H] | R2=[H].[H] | R4=[H] | R5=Br | R6=[H] | R7=F | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]C([H])[H]'), 1: ('[H]', '[H]'), 3: ('[H]',), 4: ('Br',), 5: ('[H]',), 6: ('F',), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,741.6810000000012,7.552320000000008,75.4,1.0,7.0,11.0,7.0,50.0,0.0,True,0.3076923076923077,741.681,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.6734207911634759,0.3333333333333333,0.3333333333333333,0.46936831646539035,0.7464600363636359,0.5940595904196009,True,True,True,True,True,True,True,,0.5940595904196009,0.594,855
1080,EN300-46235495_32319,EN300-46235495_32319,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H]6CCC[C@]6(C(F)F)C5)cc4F)CC2)n3C)c(=O)c1,-11.558261458140107,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2CCCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCC6C5)CC4)CC3)CC21,R1=[H]C(F)F | R2=[H].[H] | R3=[H].[H] | R4=[H].[H] | R5=[H] | R6=[H].[H] | R8=[H].[H] | R9=[H] | R10=[H] | R15=[H]C([H])[H] | R17=[H] | R19=[H] | R20=[H] | R21=[H]NC([H])([H])[H] | R22=[H] | R25=[H].[H]C([H])[H] | R27=[H].[H] | R28=[H].[H] | R30=[H] | R31=[H].[H] | R33=F | R34=[H] | R36=[H] | R37=[H]C([H])[H],"{0: ('[H]C(F)F',), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]', '[H]'), 4: ('[H]',), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 14: ('[H]C([H])[H]',), 16: ('[H]',), 18: ('[H]',), 19: ('[H]',), 20: ('[H]NC([H])([H])[H]',), 21: ('[H]',), 24: ('[H]', '[H]C([H])[H]'), 26: ('[H]', '[H]'), 27: ('[H]', '[H]'), 29: ('[H]',), 30: ('[H]', '[H]'), 32: ('F',), 33: ('[H]',), 35: ('[H]',), 36: ('[H]C([H])[H]',)}",,658.7690000000015,6.571120000000007,75.4,1.0,7.0,11.0,7.0,48.0,0.0,True,0.43243243243243246,658.769,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{70},,,,,,,,,,,{60},,,,,,,,,,,,,,,,filtered_csv,0.6730155504724866,0.3333333333333333,0.3333333333333333,0.4692062201889946,0.7981248727272722,0.6172196138312196,True,True,True,True,True,True,True,,0.6172196138312196,0.617,856
189,LN00177512_5666,LN00177512_5666,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6cccc(F)c6C5)cc4F)CC2)n3C)c(=O)c1,-11.557950867379745,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1Cc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCCC6C5)CC4)CC3)CC21,R1=F | R3=[H] | R5=[H].[H] | R6=[H] | R7=[H] | R8=[H].[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{0: ('F',), 2: ('[H]',), 4: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]',), 7: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,634.7310000000015,6.358820000000006,75.4,1.0,7.0,10.0,7.0,47.0,0.0,True,0.2702702702702703,634.731,10.0,1.0,7.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{64},,,,,,,,,,,{54},,,,,,,,,,,,,,,,filtered_csv,0.67297775139665,0.3333333333333333,0.3333333333333333,0.46919110055866,0.841299354545454,0.6366398148527173,True,True,True,True,True,True,True,,0.6366398148527173,0.637,857
1081,EN300-36596283_14422,EN300-36596283_14422,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5Cc6ccc(OC)cc6C[C@@H]5C)cc4F)CC2)n3C)c(=O)c1,-11.55767637901133,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])([H])O | R2=[H] | R3=[H] | R5=[H].[H] | R7=[H].[H]C([H])[H] | R8=[H].[H] | R10=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])([H])O',), 1: ('[H]',), 2: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]C([H])[H]'), 7: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,674.8210000000014,6.659320000000007,84.63,1.0,8.0,13.0,7.0,50.0,0.0,True,0.325,674.821,13.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{74},,,,,,,,,,,{64},,,,,,,,,,,,,,,,filtered_csv,0.672944346002871,0.3333333333333333,0.3333333333333333,0.4691777384011484,0.7306664909090903,0.5868476770297223,True,True,True,True,True,True,True,,0.5868476770297223,0.587,858
1082,EN300-139129_21282,EN300-139129_21282,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCC[C@@H](Cc6csc7ccccc67)C5)cc4F)CC2)n3C)c(=O)c1,-11.555988095721949,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCC(Cc2csc3ccccc23)C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCC(Cc2csc3ccccc23)C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCCC(CC6CCC7CCCCC76)C5)CC4)CC3)CC21,R1=[H] | R4=[H] | R5=[H] | R6=[H] | R7=[H] | R10=[H].[H] | R11=[H] | R12=[H].[H] | R13=[H].[H] | R14=[H].[H] | R16=[H].[H] | R17=[H] | R18=[H] | R23=[H]C([H])[H] | R25=[H] | R27=[H] | R28=[H] | R29=[H]NC([H])([H])[H] | R30=[H] | R33=[H].[H]C([H])[H] | R35=[H].[H] | R36=[H].[H] | R38=[H] | R39=[H].[H] | R41=F | R42=[H] | R44=[H] | R45=[H]C([H])[H],"{0: ('[H]',), 3: ('[H]',), 4: ('[H]',), 5: ('[H]',), 6: ('[H]',), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]', '[H]'), 15: ('[H]', '[H]'), 16: ('[H]',), 17: ('[H]',), 22: ('[H]C([H])[H]',), 24: ('[H]',), 26: ('[H]',), 27: ('[H]',), 28: ('[H]NC([H])([H])[H]',), 29: ('[H]',), 32: ('[H]', '[H]C([H])[H]'), 34: ('[H]', '[H]'), 35: ('[H]', '[H]'), 37: ('[H]',), 38: ('[H]', '[H]'), 40: ('F',), 41: ('[H]',), 43: ('[H]',), 44: ('[H]C([H])[H]',)}",,728.9380000000012,8.373320000000007,75.4,1.0,8.0,12.0,8.0,53.0,0.0,True,0.32558139534883723,728.938,12.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{79},,,,,,,,,,,{69},,,,,,,,,,,,,,,,filtered_csv,0.6727388809464907,0.3333333333333333,0.3333333333333333,0.46909555237859624,0.6841054727272723,0.5658500165355005,True,True,True,True,True,True,True,,0.5658500165355005,0.566,859
1083,EN300-20868487_10711,EN300-20868487_10711,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6nc(C)ccc6C5)cc4F)CC2)n3C)c(=O)c1,-11.553640718596306,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ncccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ncccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H] | R2=[H] | R3=[H] | R5=[H].[H] | R7=[H].[H] | R8=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 1: ('[H]',), 2: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,645.7830000000015,5.965640000000005,88.28999999999999,1.0,8.0,11.0,7.0,48.0,0.0,True,0.3157894736842105,645.783,11.0,1.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{69},,,,,,,,,,,{59},,,,,,,,,,,,,,,,filtered_csv,0.6724532037876279,0.3333333333333333,0.3333333333333333,0.46898128151505114,0.8175118363636359,0.6258200311969143,True,True,True,True,True,True,True,,0.6258200311969143,0.626,860
1085,EN300-244838_16797,EN300-244838_16797,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@H]6C[C@H](O)CC[C@@H]6C5)cc4F)CC2)n3C)c(=O)c1,-11.549884248344377,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCCCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCCCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H].[H]O | R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H].[H] | R7=[H].[H] | R8=[H].[H] | R9=[H] | R10=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]O'), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,652.8150000000015,5.686820000000004,95.63,2.0,8.0,11.0,7.0,48.0,0.0,True,0.4473684210526316,652.815,11.0,2.0,8.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{74},,,,,,,,,,,{64},,,,,,,,,,,,,,,,filtered_csv,0.6719960391773057,0.3333333333333333,0.3333333333333333,0.4687984156709223,0.822180954545454,0.6278205581644616,True,True,True,True,True,True,True,,0.6278205581644616,0.628,861
1086,EN300-45201794_32873,EN300-45201794_32873,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6[n-]c(=O)c(S(C)(=O)=O)cc6C5)cc4F)CC2)n3C)c(=O)c1,-11.549831425298166,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2[n-]c(=O)ccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2[n-]c(=O)ccc2C1,CC1CCC2CC(C(C)C3CCC(C4CCC(CC5CC6CCCC(C7CCCCC7C)C6C5)CC4)CC3)CCC2C1,R1=[H]C([H])([H])S(=O)=O | R2=[H] | R4=[H].[H] | R6=[H].[H] | R7=[H].[H] | R12=[H] | R13=[H] | R18=[H]C([H])[H] | R20=[H] | R22=[H] | R23=[H] | R24=[H]NC([H])([H])[H] | R25=[H] | R28=[H].[H]C([H])[H] | R30=[H].[H] | R31=[H].[H] | R33=[H] | R34=[H].[H] | R36=F | R37=[H] | R39=[H] | R40=[H]C([H])[H],"{0: ('[H]C([H])([H])S(=O)=O',), 1: ('[H]',), 3: ('[H]', '[H]'), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 11: ('[H]',), 12: ('[H]',), 17: ('[H]C([H])[H]',), 19: ('[H]',), 21: ('[H]',), 22: ('[H]',), 23: ('[H]NC([H])([H])[H]',), 24: ('[H]',), 27: ('[H]', '[H]C([H])[H]'), 29: ('[H]', '[H]'), 30: ('[H]', '[H]'), 32: ('[H]',), 33: ('[H]', '[H]'), 35: ('F',), 36: ('[H]',), 38: ('[H]',), 39: ('[H]C([H])[H]',)}",,724.8390000000012,3.983120000000003,140.71,1.0,10.0,12.0,7.0,52.0,-1.0,True,0.3157894736842105,724.839,12.0,1.0,10.0,MW,RotBonds,HBD,HBA,2.0,2.0,,,,{72},,,,,,,,,,,{62},,,,,,,,,,,,,,,,filtered_csv,0.6719896105819174,0.3333333333333333,0.3333333333333333,0.468795844232767,0.740527236363636,0.591074970691658,True,True,True,True,True,True,True,,0.591074970691658,0.591,862
