mol_index,mol_id,mol_id_norm,smiles,score,score_prop_used,cluster_id,scaffold_id,exact_scaffold_smiles,generic_scaffold_smiles,substitution_signature,substitution_map,mol_png_b64,mol_wt,clogp,tpsa,hbd,hba,rot_bonds,rings,heavy_atoms,formal_charge,is_neutral_ph7,fsp3,filter_mol_wt,filter_rot_bonds,filter_hbd,filter_hba,filter_mol_wt_source,filter_rot_bonds_source,filter_hbd_source,filter_hba_source,interaction_count,external_interaction_count,A467_donor,A467_acceptor,A468_donor,A468_acceptor,A533_donor,A533_acceptor,A473_donor,A473_acceptor,A538_donor,A538_acceptor,A536_donor,A536_acceptor,A470_donor,A470_acceptor,A543_donor,A543_acceptor,interaction_count_source,score_norm,interaction_norm,interaction_term,priority_score,druglike_score,presentation_score,passes_mol_weight_filter,passes_hbd_filter,passes_hba_filter,passes_rotb_filter,passes_formal_charge_filter,passes_neutral_filter,report_eligible,report_exclusion_reason,presentation_score_final,overall_score,priority_rank
1994,EN300-46590398_32964,EN300-46590398_32964,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(C#N)n(C)c6C5)cc4F)CC2)n3C)c(=O)c1,-9.177730137120152,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2cc[nH]c2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2cc[nH]c2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H] | R2=C#N | R3=[H] | R5=[H].[H] | R6=[H].[H] | R8=[H].[H] | R10=[H] | R11=[H] | R16=[H]C([H])[H] | R18=[H] | R20=[H] | R21=[H] | R22=[H]NC([H])([H])[H] | R23=[H] | R26=[H].[H]C([H])[H] | R28=[H].[H] | R29=[H].[H] | R31=[H] | R32=[H].[H] | R34=F | R35=[H] | R37=[H] | R38=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 1: ('C#N',), 2: ('[H]',), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 9: ('[H]',), 10: ('[H]',), 15: ('[H]C([H])[H]',), 17: ('[H]',), 19: ('[H]',), 20: ('[H]',), 21: ('[H]NC([H])([H])[H]',), 22: ('[H]',), 25: ('[H]', '[H]C([H])[H]'), 27: ('[H]', '[H]'), 28: ('[H]', '[H]'), 30: ('[H]',), 31: ('[H]', '[H]'), 33: ('F',), 34: ('[H]',), 36: ('[H]',), 37: ('[H]C([H])[H]',)}",,658.7820000000015,5.472400000000005,104.12,1.0,9.0,11.0,7.0,49.0,0.0,True,0.3157894736842105,658.782,11.0,1.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38330350678594227,,,0.38330350678594227,0.8255886181818176,0.5823318069140861,True,True,True,True,True,True,True,,0.5823318069140861,0.582,1912
396,LN04709566_7064,LN04709566_7064,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H]6COC[C@H]6C5)cc4F)CC2)n3C)c(=O)c1,-9.17428479644175,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2COCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2COCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6CCCC6C5)CC4)CC3)CC21,R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H] | R6=[H].[H] | R7=[H].[H] | R9=[H] | R10=[H] | R15=[H]C([H])[H] | R17=[H] | R19=[H] | R20=[H] | R21=[H]NC([H])([H])[H] | R22=[H] | R25=[H].[H]C([H])[H] | R27=[H].[H] | R28=[H].[H] | R30=[H] | R31=[H].[H] | R33=F | R34=[H] | R36=[H] | R37=[H]C([H])[H],"{1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]',), 9: ('[H]',), 14: ('[H]C([H])[H]',), 16: ('[H]',), 18: ('[H]',), 19: ('[H]',), 20: ('[H]NC([H])([H])[H]',), 21: ('[H]',), 24: ('[H]', '[H]C([H])[H]'), 26: ('[H]', '[H]'), 27: ('[H]', '[H]'), 29: ('[H]',), 30: ('[H]', '[H]'), 32: ('F',), 33: ('[H]',), 35: ('[H]',), 36: ('[H]C([H])[H]',)}",,610.7340000000015,4.782120000000004,84.63,1.0,8.0,10.0,7.0,45.0,0.0,True,0.4,610.734,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38288420682533153,,,0.3828842068253316,0.8881234181818177,0.6102418519357504,True,True,True,True,True,True,True,,0.6102418519357504,0.61,1913
1995,EN300-215406_45150,EN300-215406_45150,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@@H]6CC[NH2+]C[C@H]6C5=O)cc4F)CC2)n3C)c(=O)c1,-9.173114404087265,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CC[NH2+]CC2C1=O,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CC[NH2+]CC2C1=O,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5C)CC4)CC3)CC21,R4=[H].[H] | R5=[H].[H] | R6=[H] | R7=[H].[H] | R8=[H].[H] | R9=[H].[H] | R10=[H].[H] | R11=[H] | R12=[H] | R13=[H] | R18=[H]C([H])[H] | R20=[H] | R22=[H] | R23=[H] | R24=[H]NC([H])([H])[H] | R25=[H] | R28=[H].[H]C([H])[H] | R30=[H].[H] | R31=[H].[H] | R33=[H] | R34=[H].[H] | R36=F | R37=[H] | R39=[H] | R40=[H]C([H])[H],"{3: ('[H]', '[H]'), 4: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 12: ('[H]',), 17: ('[H]C([H])[H]',), 19: ('[H]',), 21: ('[H]',), 22: ('[H]',), 23: ('[H]NC([H])([H])[H]',), 24: ('[H]',), 27: ('[H]', '[H]C([H])[H]'), 29: ('[H]', '[H]'), 30: ('[H]', '[H]'), 32: ('[H]',), 33: ('[H]', '[H]'), 35: ('F',), 36: ('[H]',), 38: ('[H]',), 39: ('[H]C([H])[H]',)}",,652.7950000000014,3.6357200000000045,109.08000000000001,1.0,8.0,10.0,7.0,48.0,1.0,False,0.40540540540540543,652.795,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38274176939636817,,,0.38274176939636817,0.8743579999999996,0.6039690731680023,True,True,True,True,True,True,True,,0.6039690731680023,0.604,1914
1996,EN300-7430760_46992,EN300-7430760_46992,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6c(Br)cc(OC)c(OC)c6C5)cc4F)CC2)n3C)c(=O)c1,-9.17031693123724,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])([H])O | R2=[H] | R3=Br | R5=[H].[H] | R6=[H].[H] | R8=[H].[H] | R10=[H]C([H])([H])O | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])([H])O',), 1: ('[H]',), 2: ('Br',), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 9: ('[H]C([H])([H])O',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,769.7160000000008,7.041920000000007,93.85999999999999,1.0,9.0,14.0,7.0,52.0,0.0,True,0.325,769.716,14.0,1.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38240131532656363,,,0.38240131532656363,0.6600449454545452,0.5073409488841554,True,True,True,True,True,True,True,,0.5073409488841554,0.507,1915
1997,EN300-2010089_13872,EN300-2010089_13872,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5C[C@@H](O)[C@H]6COC[C@H]65)cc4F)CC2)n3C)c(=O)c1,-9.169972608525983,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2COCC21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2COCC21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCC65)CC4)CC3)CC21,R1=[H].[H]O | R2=[H].[H] | R4=[H] | R5=[H].[H] | R7=[H].[H] | R8=[H] | R9=[H] | R10=[H] | R15=[H]C([H])[H] | R17=[H] | R19=[H] | R20=[H] | R21=[H]NC([H])([H])[H] | R22=[H] | R25=[H].[H]C([H])[H] | R27=[H].[H] | R28=[H].[H] | R30=[H] | R31=[H].[H] | R33=F | R34=[H] | R36=[H] | R37=[H]C([H])[H],"{0: ('[H]', '[H]O'), 1: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]',), 8: ('[H]',), 9: ('[H]',), 14: ('[H]C([H])[H]',), 16: ('[H]',), 18: ('[H]',), 19: ('[H]',), 20: ('[H]NC([H])([H])[H]',), 21: ('[H]',), 24: ('[H]', '[H]C([H])[H]'), 26: ('[H]', '[H]'), 27: ('[H]', '[H]'), 29: ('[H]',), 30: ('[H]', '[H]'), 32: ('F',), 33: ('[H]',), 35: ('[H]',), 36: ('[H]C([H])[H]',)}",,626.7330000000014,3.895420000000003,104.86000000000001,2.0,9.0,11.0,7.0,46.0,0.0,True,0.4,626.733,11.0,2.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.3823594110527214,,,0.3823594110527215,0.8528873818181815,0.5940969978971785,True,True,True,True,True,True,True,,0.5940969978971785,0.594,1916
1998,EN300-27685021_24812,EN300-27685021_24812,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC6(C=Cc7ccccc7O6)C5)cc4F)CC2)n3C)c(=O)c1,-9.163526037826282,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2(C=Cc3ccccc3O2)C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC2(C=Cc3ccccc3O2)C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CC6(CCC7CCCCC7C6)C5)CC4)CC3)CC21,R1=[H] | R2=[H] | R3=[H] | R7=[H] | R8=[H] | R10=[H] | R11=[H].[H] | R13=[H].[H] | R14=[H] | R15=[H] | R20=[H]C([H])[H] | R22=[H] | R24=[H] | R25=[H] | R26=[H]NC([H])([H])[H] | R27=[H] | R30=[H].[H]C([H])[H] | R32=[H].[H] | R33=[H].[H] | R35=[H] | R36=[H].[H] | R38=F | R39=[H] | R41=[H] | R42=[H]C([H])[H],"{0: ('[H]',), 1: ('[H]',), 2: ('[H]',), 6: ('[H]',), 7: ('[H]',), 9: ('[H]',), 10: ('[H]', '[H]'), 12: ('[H]', '[H]'), 13: ('[H]',), 14: ('[H]',), 19: ('[H]C([H])[H]',), 21: ('[H]',), 23: ('[H]',), 24: ('[H]',), 25: ('[H]NC([H])([H])[H]',), 26: ('[H]',), 29: ('[H]', '[H]C([H])[H]'), 31: ('[H]', '[H]'), 32: ('[H]', '[H]'), 34: ('[H]',), 35: ('[H]', '[H]'), 37: ('F',), 38: ('[H]',), 40: ('[H]',), 41: ('[H]C([H])[H]',)}",,670.7890000000015,6.364120000000006,84.63,1.0,8.0,10.0,8.0,50.0,0.0,True,0.275,670.789,10.0,1.0,8.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38157485965627935,,,0.38157485965627935,0.813366054545454,0.575880897356408,True,True,True,True,True,True,True,,0.575880897356408,0.576,1917
1999,EN300-26621787_33286,EN300-26621787_33286,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC[C@]6(O)CCOC[C@H]6C5)cc4F)CC2)n3C)c(=O)c1,-9.163339081973199,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCOCC2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCC2CCOCC2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]O | R2=[H].[H] | R3=[H].[H] | R5=[H].[H] | R6=[H] | R7=[H].[H] | R9=[H].[H] | R10=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]O',), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 4: ('[H]', '[H]'), 5: ('[H]',), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,654.7870000000015,4.677220000000005,104.86000000000001,2.0,9.0,11.0,7.0,48.0,0.0,True,0.43243243243243246,654.787,11.0,2.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38155210702042963,,,0.38155210702042963,0.8437060727272723,0.5895213915885089,True,True,True,True,True,True,True,,0.5895213915885089,0.59,1918
2000,EN300-6729057_15222,EN300-6729057_15222,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5[C@H](C)CC[C@H]6CCCC[C@H]65)cc4F)CC2)n3C)c(=O)c1,-9.1632046096518,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCC2CCCCC21,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCCC2CCCCC21,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCCC6CCCCC65)CC4)CC3)CC21,R1=[H].[H]C([H])[H] | R2=[H].[H] | R3=[H].[H] | R4=[H] | R5=[H].[H] | R6=[H].[H] | R7=[H].[H] | R8=[H].[H] | R9=[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]', '[H]C([H])[H]'), 1: ('[H]', '[H]'), 2: ('[H]', '[H]'), 3: ('[H]',), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]',), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,650.8430000000016,7.247020000000008,75.4,1.0,7.0,11.0,7.0,48.0,0.0,True,0.46153846153846156,650.843,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38153574166085313,,,0.38153574166085313,0.7838213363636357,0.5625642592771053,True,True,True,True,True,True,True,,0.5625642592771053,0.563,1919
397,LN00231429_1929,LN00231429_1929,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CC(=O)N6CC[NH2+]C[C@@H]6C5=O)cc4F)CC2)n3C)c(=O)c1,-9.163097014892584,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC(=O)N2CC[NH2+]CC2C1=O,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CC(=O)N2CC[NH2+]CC2C1=O,CC1CC(C(C)C2CCC(C3CCC(CC4CC5CCCC(C6CCCCC6C)C5C4)CC3)CC2)C(C)C2CCCCC12,R4=[H] | R5=[H].[H] | R7=[H].[H] | R9=[H].[H] | R10=[H].[H] | R12=[H].[H] | R13=[H] | R14=[H] | R19=[H]C([H])[H] | R21=[H] | R23=[H] | R24=[H] | R25=[H]NC([H])([H])[H] | R26=[H] | R29=[H].[H]C([H])[H] | R31=[H].[H] | R32=[H].[H] | R34=[H] | R35=[H].[H] | R37=F | R38=[H] | R40=[H] | R41=[H]C([H])[H],"{3: ('[H]',), 4: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 9: ('[H]', '[H]'), 11: ('[H]', '[H]'), 12: ('[H]',), 13: ('[H]',), 18: ('[H]C([H])[H]',), 20: ('[H]',), 22: ('[H]',), 23: ('[H]',), 24: ('[H]NC([H])([H])[H]',), 25: ('[H]',), 28: ('[H]', '[H]C([H])[H]'), 30: ('[H]', '[H]'), 31: ('[H]', '[H]'), 33: ('[H]',), 34: ('[H]', '[H]'), 36: ('F',), 37: ('[H]',), 39: ('[H]',), 40: ('[H]C([H])[H]',)}",,667.7660000000014,1.8203200000000033,129.39000000000001,1.0,9.0,10.0,7.0,49.0,1.0,False,0.3611111111111111,667.766,10.0,1.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.3815226473161969,,,0.3815226473161969,0.8377293090909087,0.5868156451148172,True,True,True,True,True,True,True,,0.5868156451148172,0.587,1920
2001,EN300-201237_5076,EN300-201237_5076,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(F)cc(C)c6C5)cc4F)CC2)n3C)c(=O)c1,-9.162502788266643,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H] | R2=[H] | R3=F | R4=[H] | R6=[H].[H] | R7=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 1: ('[H]',), 2: ('F',), 3: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,662.7850000000014,6.709740000000006,75.4,1.0,7.0,11.0,7.0,49.0,0.0,True,0.3076923076923077,662.785,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38145032959086633,,,0.3814503295908664,0.7933450454545449,0.5668029517295218,True,True,True,True,True,True,True,,0.5668029517295218,0.567,1921
2002,EN300-2008467_24071,EN300-2008467_24071,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCc6cc(Cl)cc(C)c6C5)cc4F)CC2)n3C)c(=O)c1,-9.162183275639721,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCc2ccccc2C1,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCCC6C5)CC4)CC3)CC21,R1=[H]C([H])[H] | R2=[H] | R3=Cl | R4=[H] | R6=[H].[H] | R7=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H] | R17=[H]C([H])[H] | R19=[H] | R21=[H] | R22=[H] | R23=[H]NC([H])([H])[H] | R24=[H] | R27=[H].[H]C([H])[H] | R29=[H].[H] | R30=[H].[H] | R32=[H] | R33=[H].[H] | R35=F | R36=[H] | R38=[H] | R39=[H]C([H])[H],"{0: ('[H]C([H])[H]',), 1: ('[H]',), 2: ('Cl',), 3: ('[H]',), 5: ('[H]', '[H]'), 6: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]',), 16: ('[H]C([H])[H]',), 18: ('[H]',), 20: ('[H]',), 21: ('[H]',), 22: ('[H]NC([H])([H])[H]',), 23: ('[H]',), 26: ('[H]', '[H]C([H])[H]'), 28: ('[H]', '[H]'), 29: ('[H]', '[H]'), 31: ('[H]',), 32: ('[H]', '[H]'), 34: ('F',), 35: ('[H]',), 37: ('[H]',), 38: ('[H]C([H])[H]',)}",,679.2400000000014,7.224040000000008,75.4,1.0,7.0,11.0,7.0,49.0,0.0,True,0.3076923076923077,679.24,11.0,1.0,7.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.38141144471869026,,,0.3814114447186903,0.7751022727272722,0.5585723173225522,True,True,True,True,True,True,True,,0.5585723173225522,0.559,1922
2003,EN300-126877_3511,EN300-126877_3511,CNc1ccn(-c2ccnc3c2cc([C@H](C)N2CC=C(c4c(C)cc(C(=O)N5CCN6CCO[C@H]7CCC[C@H]5[C@H]76)cc4F)CC2)n3C)c(=O)c1,-9.159663917530745,r_i_docking_score,,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCN2CCOC3CCCC1C32,O=C(c1ccc(C2=CCN(Cc3cc4c(-n5ccccc5=O)ccnc4[nH]3)CC2)cc1)N1CCN2CCOC3CCCC1C32,CC1CCCCC1C1CCCC2CC(CC3CCC(C4CCC(C(C)C5CCC6CCCC7CCCC5C76)CC4)CC3)CC21,R1=[H].[H] | R2=[H].[H] | R3=[H] | R5=[H].[H] | R6=[H].[H] | R8=[H].[H] | R9=[H].[H] | R11=[H] | R12=[H].[H] | R13=[H] | R14=[H] | R15=[H] | R20=[H]C([H])[H] | R22=[H] | R24=[H] | R25=[H] | R26=[H]NC([H])([H])[H] | R27=[H] | R30=[H].[H]C([H])[H] | R32=[H].[H] | R33=[H].[H] | R35=[H] | R36=[H].[H] | R38=F | R39=[H] | R41=[H] | R42=[H]C([H])[H],"{0: ('[H]', '[H]'), 1: ('[H]', '[H]'), 2: ('[H]',), 4: ('[H]', '[H]'), 5: ('[H]', '[H]'), 7: ('[H]', '[H]'), 8: ('[H]', '[H]'), 10: ('[H]',), 11: ('[H]', '[H]'), 12: ('[H]',), 13: ('[H]',), 14: ('[H]',), 19: ('[H]C([H])[H]',), 21: ('[H]',), 23: ('[H]',), 24: ('[H]',), 25: ('[H]NC([H])([H])[H]',), 26: ('[H]',), 29: ('[H]', '[H]C([H])[H]'), 31: ('[H]', '[H]'), 32: ('[H]', '[H]'), 34: ('[H]',), 35: ('[H]', '[H]'), 37: ('F',), 38: ('[H]',), 40: ('[H]',), 41: ('[H]C([H])[H]',)}",,679.8410000000015,5.1414200000000045,87.87,1.0,9.0,10.0,8.0,50.0,0.0,True,0.46153846153846156,679.841,10.0,1.0,9.0,MW,RotBonds,HBD,HBA,,,,,,,,,,,,,,,,,,,none,0.3811048373743192,,,0.3811048373743192,0.8409710818181814,0.5880446473740573,True,True,True,True,True,True,True,,0.5880446473740573,0.588,1923
